"mea" "a_s_value" "mean" "a_s"
"fBodyGyro-bandsEnergy()-25,48" "11" -0.982681664905063 "subject"
"fBodyGyro-bandsEnergy()-1,8.1" "11" -0.865816193132911 "subject"
"fBodyGyro-bandsEnergy()-9,16.1" "11" -0.986044887278481 "subject"
"fBodyGyro-bandsEnergy()-17,24.1" "11" -0.991625205537975 "subject"
"fBodyGyro-bandsEnergy()-25,32.1" "11" -0.994759675126582 "subject"
"fBodyGyro-bandsEnergy()-33,40.1" "11" -0.993728520822785 "subject"
"fBodyGyro-bandsEnergy()-41,48.1" "11" -0.986516680886076 "subject"
"fBodyGyro-bandsEnergy()-49,56.1" "11" -0.981630221234177 "subject"
"fBodyGyro-bandsEnergy()-57,64.1" "11" -0.985176654240506 "subject"
"fBodyGyro-bandsEnergy()-1,16.1" "11" -0.900574261550633 "subject"
"fBodyGyro-bandsEnergy()-17,32.1" "11" -0.990578832531646 "subject"
"fBodyGyro-bandsEnergy()-33,48.1" "11" -0.992183729556962 "subject"
"fBodyGyro-bandsEnergy()-49,64.1" "11" -0.980666894335443 "subject"
"fBodyGyro-bandsEnergy()-1,24.1" "11" -0.903675281803797 "subject"
"fBodyGyro-bandsEnergy()-25,48.1" "11" -0.993545799810127 "subject"
"fBodyGyro-bandsEnergy()-1,8.2" "11" -0.946177805031646 "subject"
"fBodyGyro-bandsEnergy()-9,16.2" "11" -0.947869586550633 "subject"
"fBodyGyro-bandsEnergy()-17,24.2" "11" -0.967635081550633 "subject"
"fBodyGyro-bandsEnergy()-25,32.2" "11" -0.986570564208861 "subject"
"fBodyGyro-bandsEnergy()-33,40.2" "11" -0.990585042848101 "subject"
"fBodyGyro-bandsEnergy()-41,48.2" "11" -0.981911066803797 "subject"
"fBodyGyro-bandsEnergy()-49,56.2" "11" -0.974313650981013 "subject"
"fBodyGyro-bandsEnergy()-57,64.2" "11" -0.983944098291139 "subject"
"fBodyGyro-bandsEnergy()-1,16.2" "11" -0.931333542563291 "subject"
"fBodyGyro-bandsEnergy()-17,32.2" "11" -0.962639037373418 "subject"
"fBodyGyro-bandsEnergy()-33,48.2" "11" -0.988219488481013 "subject"
"fBodyGyro-bandsEnergy()-49,64.2" "11" -0.97850085721519 "subject"
"fBodyGyro-bandsEnergy()-1,24.2" "11" -0.927309536265823 "subject"
"fBodyGyro-bandsEnergy()-25,48.2" "11" -0.987084076234177 "subject"
"fBodyAccMag-mean()" "11" -0.611528074359177 "subject"
"fBodyAccMag-std()" "11" -0.674470159009494 "subject"
"fBodyAccMag-mad()" "11" -0.61113147297 "subject"
"fBodyAccMag-max()" "11" -0.774637335601266 "subject"
"fBodyAccMag-min()" "11" -0.895286550727848 "subject"
"fBodyAccMag-sma()" "11" -0.611528074359177 "subject"
"fBodyAccMag-energy()" "11" -0.847220591867089 "subject"
"fBodyAccMag-iqr()" "11" -0.707814256151266 "subject"
"fBodyAccMag-entropy()" "11" -0.199578226582278 "subject"
"fBodyAccMag-maxInds" "11" -0.689436926487342 "subject"
"fBodyAccMag-meanFreq()" "11" 0.12725035020425 "subject"
"fBodyAccMag-skewness()" "11" -0.421028733102848 "subject"
"fBodyAccMag-kurtosis()" "11" -0.696115804110759 "subject"
"fBodyBodyAccJerkMag-mean()" "11" -0.656133473274684 "subject"
"fBodyBodyAccJerkMag-std()" "11" -0.676925075857595 "subject"
"fBodyBodyAccJerkMag-mad()" "11" -0.645297019398734 "subject"
"fBodyBodyAccJerkMag-max()" "11" -0.719373689093671 "subject"
"fBodyBodyAccJerkMag-min()" "11" -0.83627193861076 "subject"
"fBodyBodyAccJerkMag-sma()" "11" -0.656133473274684 "subject"
"fBodyBodyAccJerkMag-energy()" "11" -0.884651707278481 "subject"
"fBodyBodyAccJerkMag-iqr()" "11" -0.702357757810127 "subject"
"fBodyBodyAccJerkMag-entropy()" "11" -0.329297794249367 "subject"
"fBodyBodyAccJerkMag-maxInds" "11" -0.897930478291139 "subject"
"fBodyBodyAccJerkMag-meanFreq()" "11" 0.158363551858133 "subject"
"fBodyBodyAccJerkMag-skewness()" "11" -0.295289334471456 "subject"
"fBodyBodyAccJerkMag-kurtosis()" "11" -0.603941715534177 "subject"
"fBodyBodyGyroMag-mean()" "11" -0.757585939588608 "subject"
"fBodyBodyGyroMag-std()" "11" -0.711267219682278 "subject"
"fBodyBodyGyroMag-mad()" "11" -0.703739070449367 "subject"
"fBodyBodyGyroMag-max()" "11" -0.743062581881013 "subject"
"fBodyBodyGyroMag-min()" "11" -0.922474671329114 "subject"
"fBodyBodyGyroMag-sma()" "11" -0.757585939588608 "subject"
"fBodyBodyGyroMag-energy()" "11" -0.909545710126582 "subject"
"fBodyBodyGyroMag-iqr()" "11" -0.772549655537975 "subject"
"fBodyBodyGyroMag-entropy()" "11" -0.146933922148734 "subject"
"fBodyBodyGyroMag-maxInds" "11" -0.891269069427215 "subject"
"fBodyBodyGyroMag-meanFreq()" "11" -0.10978179348269 "subject"
"fBodyBodyGyroMag-skewness()" "11" -0.257406425979747 "subject"
"fBodyBodyGyroMag-kurtosis()" "11" -0.571880430909177 "subject"
"fBodyBodyGyroJerkMag-mean()" "11" -0.864827011392405 "subject"
"fBodyBodyGyroJerkMag-std()" "11" -0.879254016740506 "subject"
"fBodyBodyGyroJerkMag-mad()" "11" -0.857653404588608 "subject"
"fBodyBodyGyroJerkMag-max()" "11" -0.901713479113924 "subject"
"fBodyBodyGyroJerkMag-min()" "11" -0.930868072468354 "subject"
"fBodyBodyGyroJerkMag-sma()" "11" -0.864827011392405 "subject"
"fBodyBodyGyroJerkMag-energy()" "11" -0.982534457911392 "subject"
"fBodyBodyGyroJerkMag-iqr()" "11" -0.845919316107595 "subject"
"fBodyBodyGyroJerkMag-entropy()" "11" -0.358002054198351 "subject"
"fBodyBodyGyroJerkMag-maxInds" "11" -0.876632508563291 "subject"
"fBodyBodyGyroJerkMag-meanFreq()" "11" 0.11789211326962 "subject"
"fBodyBodyGyroJerkMag-skewness()" "11" -0.401847918382595 "subject"
"fBodyBodyGyroJerkMag-kurtosis()" "11" -0.704997257299684 "subject"
"angle(tBodyAccMean,gravity)" "11" 8.83961393987335e-05 "subject"
"angle(tBodyAccJerkMean),gravityMean)" "11" -0.0188972160509494 "subject"
"angle(tBodyGyroMean,gravityMean)" "11" 0.0506339693060127 "subject"
"angle(tBodyGyroJerkMean,gravityMean)" "11" -0.0350857284535127 "subject"
"angle(X,gravityMean)" "11" -0.536003019462025 "subject"
"angle(Y,gravityMean)" "11" 0.0016523954113924 "subject"
"angle(Z,gravityMean)" "11" -0.0769066678984177 "subject"
"tBodyAcc-mean()-X" "12" 0.27360872421875 "subject"
"tBodyAcc-mean()-Y" "12" -0.018337204411489 "subject"
"tBodyAcc-mean()-Z" "12" -0.106649116775 "subject"
"tBodyAcc-std()-X" "12" -0.583962207065 "subject"
"tBodyAcc-std()-Y" "12" -0.522040023435 "subject"
"tBodyAcc-std()-Z" "12" -0.699293531365625 "subject"
"tBodyAcc-mad()-X" "12" -0.613368757200625 "subject"
"tBodyAcc-mad()-Y" "12" -0.545491504041875 "subject"
"tBodyAcc-mad()-Z" "12" -0.704234186884375 "subject"
"tBodyAcc-max()-X" "12" -0.410079975391938 "subject"
"tBodyAcc-max()-Y" "12" -0.305086800940625 "subject"
"tBodyAcc-max()-Z" "12" -0.618252291449375 "subject"
"tBodyAcc-min()-X" "12" 0.5120895829 "subject"
"tBodyAcc-min()-Y" "12" 0.378640087984813 "subject"
"tBodyAcc-min()-Z" "12" 0.63354799896875 "subject"
"tBodyAcc-sma()" "12" -0.572795048652812 "subject"
"tBodyAcc-energy()-X" "12" -0.8171896486 "subject"
"tBodyAcc-energy()-Y" "12" -0.91194764996875 "subject"
"tBodyAcc-energy()-Z" "12" -0.9218434819375 "subject"
"tBodyAcc-iqr()-X" "12" -0.67988949890625 "subject"
"tBodyAcc-iqr()-Y" "12" -0.67564622308 "subject"
"tBodyAcc-iqr()-Z" "12" -0.729741599584375 "subject"
"tBodyAcc-entropy()-X" "12" -0.097562542723125 "subject"
"tBodyAcc-entropy()-Y" "12" -0.0882722758028125 "subject"
"tBodyAcc-entropy()-Z" "12" -0.1062603179825 "subject"
"tBodyAcc-arCoeff()-X,1" "12" -0.130725506665 "subject"
"tBodyAcc-arCoeff()-X,2" "12" 0.154562430197812 "subject"
"tBodyAcc-arCoeff()-X,3" "12" -0.065618629115 "subject"
"tBodyAcc-arCoeff()-X,4" "12" 0.122884484280937 "subject"
"tBodyAcc-arCoeff()-Y,1" "12" -0.0416706667115625 "subject"
"tBodyAcc-arCoeff()-Y,2" "12" 0.070652619435625 "subject"
"tBodyAcc-arCoeff()-Y,3" "12" 0.125574529696875 "subject"
"tBodyAcc-arCoeff()-Y,4" "12" -0.0210160367833437 "subject"
"tBodyAcc-arCoeff()-Z,1" "12" 0.00808447278128125 "subject"
"tBodyAcc-arCoeff()-Z,2" "12" 0.0493367771765972 "subject"
"tBodyAcc-arCoeff()-Z,3" "12" 0.0183543787571875 "subject"
"tBodyAcc-arCoeff()-Z,4" "12" -0.0947711891095938 "subject"
"tBodyAcc-correlation()-X,Y" "12" -0.128058493534687 "subject"
"tBodyAcc-correlation()-X,Z" "12" -0.271278503996875 "subject"
"tBodyAcc-correlation()-Y,Z" "12" 0.0797941473284375 "subject"
"tGravityAcc-mean()-X" "12" 0.69922245131875 "subject"
"tGravityAcc-mean()-Y" "12" 0.029976775735 "subject"
"tGravityAcc-mean()-Z" "12" 0.0330295544910625 "subject"
"tGravityAcc-std()-X" "12" -0.96738343446875 "subject"
"tGravityAcc-std()-Y" "12" -0.9605729084375 "subject"
"tGravityAcc-std()-Z" "12" -0.9468085636875 "subject"
"tGravityAcc-mad()-X" "12" -0.96821422871875 "subject"
"tGravityAcc-mad()-Y" "12" -0.96152602228125 "subject"
"tGravityAcc-mad()-Z" "12" -0.9478879808125 "subject"
"tGravityAcc-max()-X" "12" 0.63853439275 "subject"
"tGravityAcc-max()-Y" "12" 0.0133108475726875 "subject"
"tGravityAcc-max()-Z" "12" 0.0358628690946562 "subject"
"tGravityAcc-min()-X" "12" 0.71395549184375 "subject"
"tGravityAcc-min()-Y" "12" 0.0439906811385313 "subject"
"tGravityAcc-min()-Z" "12" 0.0218415880757669 "subject"
"tGravityAcc-sma()" "12" -0.331900779715625 "subject"
"tGravityAcc-energy()-X" "12" 0.51433695096875 "subject"
"tGravityAcc-energy()-Y" "12" -0.68721519559375 "subject"
"tGravityAcc-energy()-Z" "12" -0.8713941403125 "subject"
"tGravityAcc-iqr()-X" "12" -0.9700984428125 "subject"
"tGravityAcc-iqr()-Y" "12" -0.96477041525 "subject"
"tGravityAcc-iqr()-Z" "12" -0.95177693884375 "subject"
"tGravityAcc-entropy()-X" "12" -0.782011666203125 "subject"
"tGravityAcc-entropy()-Y" "12" -0.865487648734688 "subject"
"tGravityAcc-entropy()-Z" "12" -0.78508062673625 "subject"
"tGravityAcc-arCoeff()-X,1" "12" -0.441095691239313 "subject"
"tGravityAcc-arCoeff()-X,2" "12" 0.486818567766875 "subject"
"tGravityAcc-arCoeff()-X,3" "12" -0.531620346673437 "subject"
"tGravityAcc-arCoeff()-X,4" "12" 0.5755250401 "subject"
"tGravityAcc-arCoeff()-Y,1" "12" -0.2817785237125 "subject"
"tGravityAcc-arCoeff()-Y,2" "12" 0.266359086559687 "subject"
"tGravityAcc-arCoeff()-Y,3" "12" -0.299051942070312 "subject"
"tGravityAcc-arCoeff()-Y,4" "12" 0.350996975627125 "subject"
"tGravityAcc-arCoeff()-Z,1" "12" -0.408947583207281 "subject"
"tGravityAcc-arCoeff()-Z,2" "12" 0.4339226173415 "subject"
"tGravityAcc-arCoeff()-Z,3" "12" -0.458388842061875 "subject"
"tGravityAcc-arCoeff()-Z,4" "12" 0.479746719845937 "subject"
"tGravityAcc-correlation()-X,Y" "12" 0.15050647612 "subject"
"tGravityAcc-correlation()-X,Z" "12" -0.0878265971178125 "subject"
"tGravityAcc-correlation()-Y,Z" "12" 0.1620018415375 "subject"
"tBodyAccJerk-mean()-X" "12" 0.070430311315625 "subject"
"tBodyAccJerk-mean()-Y" "12" 0.0053115377979375 "subject"
"tBodyAccJerk-mean()-Z" "12" 0.0003081123684 "subject"
"tBodyAccJerk-std()-X" "12" -0.582418267596875 "subject"
"tBodyAccJerk-std()-Y" "12" -0.571359817082031 "subject"
"tBodyAccJerk-std()-Z" "12" -0.79262193625 "subject"
"tBodyAccJerk-mad()-X" "12" -0.589899801431875 "subject"
"tBodyAccJerk-mad()-Y" "12" -0.561180566261875 "subject"
"tBodyAccJerk-mad()-Z" "12" -0.788188889 "subject"
"tBodyAccJerk-max()-X" "12" -0.680021410375625 "subject"
"tBodyAccJerk-max()-Y" "12" -0.6977828582575 "subject"
"tBodyAccJerk-max()-Z" "12" -0.83919684515625 "subject"
"tBodyAccJerk-min()-X" "12" 0.494507623686875 "subject"
"tBodyAccJerk-min()-Y" "12" 0.660187166529375 "subject"
"tBodyAccJerk-min()-Z" "12" 0.77669994659375 "subject"
"tBodyAccJerk-sma()" "12" -0.629448623021875 "subject"
"tBodyAccJerk-energy()-X" "12" -0.8115339186 "subject"
"tBodyAccJerk-energy()-Y" "12" -0.801573325080625 "subject"
"tBodyAccJerk-energy()-Z" "12" -0.95192961084375 "subject"
"tBodyAccJerk-iqr()-X" "12" -0.600744290684375 "subject"
"tBodyAccJerk-iqr()-Y" "12" -0.644144389850531 "subject"
"tBodyAccJerk-iqr()-Z" "12" -0.80558916390625 "subject"
"tBodyAccJerk-entropy()-X" "12" 0.04137729668125 "subject"
"tBodyAccJerk-entropy()-Y" "12" -0.01827699318125 "subject"
"tBodyAccJerk-entropy()-Z" "12" -0.10123252363125 "subject"
"tBodyAccJerk-arCoeff()-X,1" "12" -0.124503004767812 "subject"
"tBodyAccJerk-arCoeff()-X,2" "12" 0.215747115981906 "subject"
"tBodyAccJerk-arCoeff()-X,3" "12" 0.09090402260925 "subject"
"tBodyAccJerk-arCoeff()-X,4" "12" 0.101801228824125 "subject"
"tBodyAccJerk-arCoeff()-Y,1" "12" -0.085704110305 "subject"
"tBodyAccJerk-arCoeff()-Y,2" "12" 0.118255112231812 "subject"
"tBodyAccJerk-arCoeff()-Y,3" "12" 0.194459516134812 "subject"
"tBodyAccJerk-arCoeff()-Y,4" "12" 0.283211852681125 "subject"
"tBodyAccJerk-arCoeff()-Z,1" "12" -0.0263376019825 "subject"
"tBodyAccJerk-arCoeff()-Z,2" "12" 0.110758558189781 "subject"
"tBodyAccJerk-arCoeff()-Z,3" "12" 0.0131298164293125 "subject"
"tBodyAccJerk-arCoeff()-Z,4" "12" 0.11534295053775 "subject"
"tBodyAccJerk-correlation()-X,Y" "12" -0.168979054192813 "subject"
"tBodyAccJerk-correlation()-X,Z" "12" -0.157064669729531 "subject"
"tBodyAccJerk-correlation()-Y,Z" "12" 0.000101815436718751 "subject"
"tBodyGyro-mean()-X" "12" -0.0628663472537188 "subject"
"tBodyGyro-mean()-Y" "12" -0.0592027333975 "subject"
"tBodyGyro-mean()-Z" "12" 0.0960742146838125 "subject"
"tBodyGyro-std()-X" "12" -0.727881704983125 "subject"
"tBodyGyro-std()-Y" "12" -0.73506282621875 "subject"
"tBodyGyro-std()-Z" "12" -0.671057678528125 "subject"
"tBodyGyro-mad()-X" "12" -0.738675908665625 "subject"
"tBodyGyro-mad()-Y" "12" -0.747628768375 "subject"
"tBodyGyro-mad()-Z" "12" -0.67614093095 "subject"
"tBodyGyro-max()-X" "12" -0.64702086056125 "subject"
"tBodyGyro-max()-Y" "12" -0.76389760259375 "subject"
"tBodyGyro-max()-Z" "12" -0.510048016490625 "subject"
"tBodyGyro-min()-X" "12" 0.614689905465625 "subject"
"tBodyGyro-min()-Y" "12" 0.7683011198125 "subject"
"tBodyGyro-min()-Z" "12" 0.57052788024875 "subject"
"tBodyGyro-sma()" "12" -0.629415203645 "subject"
"tBodyGyro-energy()-X" "12" -0.90894318253125 "subject"
"tBodyGyro-energy()-Y" "12" -0.9327712401875 "subject"
"tBodyGyro-energy()-Z" "12" -0.89785329925 "subject"
"tBodyGyro-iqr()-X" "12" -0.754327155740625 "subject"
"tBodyGyro-iqr()-Y" "12" -0.77100850015625 "subject"
"tBodyGyro-iqr()-Z" "12" -0.714145737284375 "subject"
"tBodyGyro-entropy()-X" "12" -0.150931026734688 "subject"
"tBodyGyro-entropy()-Y" "12" -0.0377171096871875 "subject"
"tBodyGyro-entropy()-Z" "12" -0.00039703690684375 "subject"
"tBodyGyro-arCoeff()-X,1" "12" -0.23502008636075 "subject"
"tBodyGyro-arCoeff()-X,2" "12" 0.164978271359969 "subject"
"tBodyGyro-arCoeff()-X,3" "12" 0.10272186905375 "subject"
"tBodyGyro-arCoeff()-X,4" "12" -0.0703587127619375 "subject"
"tBodyGyro-arCoeff()-Y,1" "12" -0.182606553160722 "subject"
"tBodyGyro-arCoeff()-Y,2" "12" 0.182152369795188 "subject"
"tBodyGyro-arCoeff()-Y,3" "12" -0.0950299791484375 "subject"
"tBodyGyro-arCoeff()-Y,4" "12" 0.197552949683625 "subject"
"tBodyGyro-arCoeff()-Z,1" "12" -0.0936537563634375 "subject"
"tBodyGyro-arCoeff()-Z,2" "12" 0.0919925199550531 "subject"
"tBodyGyro-arCoeff()-Z,3" "12" -0.0779840740434375 "subject"
"tBodyGyro-arCoeff()-Z,4" "12" 0.216685553998125 "subject"
"tBodyGyro-correlation()-X,Y" "12" -0.142497218034125 "subject"
"tBodyGyro-correlation()-X,Z" "12" -0.02701537293875 "subject"
"tBodyGyro-correlation()-Y,Z" "12" -0.0623164074515625 "subject"
"tBodyGyroJerk-mean()-X" "12" -0.0731134377315625 "subject"
"tBodyGyroJerk-mean()-Y" "12" -0.043678823491875 "subject"
"tBodyGyroJerk-mean()-Z" "12" -0.0574585039485312 "subject"
"tBodyGyroJerk-std()-X" "12" -0.709726149496875 "subject"
"tBodyGyroJerk-std()-Y" "12" -0.8112325993125 "subject"
"tBodyGyroJerk-std()-Z" "12" -0.749351860259375 "subject"
"tBodyGyroJerk-mad()-X" "12" -0.71545165977125 "subject"
"tBodyGyroJerk-mad()-Y" "12" -0.8225880535625 "subject"
"tBodyGyroJerk-mad()-Z" "12" -0.760188283190625 "subject"
"tBodyGyroJerk-max()-X" "12" -0.70920426079375 "subject"
"tBodyGyroJerk-max()-Y" "12" -0.82720474675 "subject"
"tBodyGyroJerk-max()-Z" "12" -0.723523597207812 "subject"
"tBodyGyroJerk-min()-X" "12" 0.72913268045625 "subject"
"tBodyGyroJerk-min()-Y" "12" 0.84434410946875 "subject"
"tBodyGyroJerk-min()-Z" "12" 0.8019042655 "subject"
"tBodyGyroJerk-sma()" "12" -0.7789808149375 "subject"
"tBodyGyroJerk-energy()-X" "12" -0.91104980309375 "subject"
"tBodyGyroJerk-energy()-Y" "12" -0.9627367398125 "subject"
"tBodyGyroJerk-energy()-Z" "12" -0.93190847231125 "subject"
"tBodyGyroJerk-iqr()-X" "12" -0.737034652665625 "subject"
"tBodyGyroJerk-iqr()-Y" "12" -0.83789200896875 "subject"
"tBodyGyroJerk-iqr()-Z" "12" -0.782033572875 "subject"
"tBodyGyroJerk-entropy()-X" "12" 0.0888641492603125 "subject"
"tBodyGyroJerk-entropy()-Y" "12" 0.120046735404375 "subject"
"tBodyGyroJerk-entropy()-Z" "12" 0.072538481369375 "subject"
"tBodyGyroJerk-arCoeff()-X,1" "12" -0.0826351284584375 "subject"
"tBodyGyroJerk-arCoeff()-X,2" "12" 0.0606172194403125 "subject"
"tBodyGyroJerk-arCoeff()-X,3" "12" 0.151162463739156 "subject"
"tBodyGyroJerk-arCoeff()-X,4" "12" 0.153588520349469 "subject"
"tBodyGyroJerk-arCoeff()-Y,1" "12" -0.150577157230281 "subject"
"tBodyGyroJerk-arCoeff()-Y,2" "12" 0.232395252263656 "subject"
"tBodyGyroJerk-arCoeff()-Y,3" "12" 0.0660013648435 "subject"
"tBodyGyroJerk-arCoeff()-Y,4" "12" 0.0676884912146875 "subject"
"tBodyGyroJerk-arCoeff()-Z,1" "12" -0.0357798834036563 "subject"
"tBodyGyroJerk-arCoeff()-Z,2" "12" 0.0763475385063125 "subject"
"tBodyGyroJerk-arCoeff()-Z,3" "12" 0.06383027888375 "subject"
"tBodyGyroJerk-arCoeff()-Z,4" "12" -0.03393079181375 "subject"
"tBodyGyroJerk-correlation()-X,Y" "12" 0.08027772541075 "subject"
"tBodyGyroJerk-correlation()-X,Z" "12" -0.0490621856021875 "subject"
"tBodyGyroJerk-correlation()-Y,Z" "12" -0.0366384983846875 "subject"
"tBodyAccMag-mean()" "12" -0.559586545675313 "subject"
"tBodyAccMag-std()" "12" -0.5743864944925 "subject"
"tBodyAccMag-mad()" "12" -0.637055189890625 "subject"
"tBodyAccMag-max()" "12" -0.541662407507188 "subject"
"tBodyAccMag-min()" "12" -0.85195429115625 "subject"
"tBodyAccMag-sma()" "12" -0.559586545675313 "subject"
"tBodyAccMag-energy()" "12" -0.79400287184375 "subject"
"tBodyAccMag-iqr()" "12" -0.719943484800938 "subject"
"tBodyAccMag-entropy()" "12" 0.2072761673225 "subject"
"tBodyAccMag-arCoeff()1" "12" -0.0400423557244688 "subject"
"tBodyAccMag-arCoeff()2" "12" 0.0018512133996875 "subject"
"tBodyAccMag-arCoeff()3" "12" 0.0356968027449062 "subject"
"tBodyAccMag-arCoeff()4" "12" -0.0038239326621875 "subject"
"tGravityAccMag-mean()" "12" -0.559586545675313 "subject"
"tGravityAccMag-std()" "12" -0.5743864944925 "subject"
"tGravityAccMag-mad()" "12" -0.637055189890625 "subject"
"tGravityAccMag-max()" "12" -0.541662407507188 "subject"
"tGravityAccMag-min()" "12" -0.85195429115625 "subject"
"tGravityAccMag-sma()" "12" -0.559586545675313 "subject"
"tGravityAccMag-energy()" "12" -0.79400287184375 "subject"
"tGravityAccMag-iqr()" "12" -0.719943484800938 "subject"
"tGravityAccMag-entropy()" "12" 0.2072761673225 "subject"
"tGravityAccMag-arCoeff()1" "12" -0.0400423557244688 "subject"
"tGravityAccMag-arCoeff()2" "12" 0.0018512133996875 "subject"
"tGravityAccMag-arCoeff()3" "12" 0.0356968027449062 "subject"
"tGravityAccMag-arCoeff()4" "12" -0.0038239326621875 "subject"
"tBodyAccJerkMag-mean()" "12" -0.6300504918575 "subject"
"tBodyAccJerkMag-std()" "12" -0.566365683597188 "subject"
"tBodyAccJerkMag-mad()" "12" -0.595506604237813 "subject"
"tBodyAccJerkMag-max()" "12" -0.5727114644875 "subject"
"tBodyAccJerkMag-min()" "12" -0.79904608640625 "subject"
"tBodyAccJerkMag-sma()" "12" -0.6300504918575 "subject"
"tBodyAccJerkMag-energy()" "12" -0.83378848030625 "subject"
"tBodyAccJerkMag-iqr()" "12" -0.668254948109375 "subject"
"tBodyAccJerkMag-entropy()" "12" 0.01757229175625 "subject"
"tBodyAccJerkMag-arCoeff()1" "12" 0.086292583796125 "subject"
"tBodyAccJerkMag-arCoeff()2" "12" -0.0197377362559375 "subject"
"tBodyAccJerkMag-arCoeff()3" "12" -0.171074346085375 "subject"
"tBodyAccJerkMag-arCoeff()4" "12" 0.030770299898 "subject"
"tBodyGyroMag-mean()" "12" -0.63166805889875 "subject"
"tBodyGyroMag-std()" "12" -0.68485805678325 "subject"
"tBodyGyroMag-mad()" "12" -0.6522284343375 "subject"
"tBodyGyroMag-max()" "12" -0.71821801651875 "subject"
"tBodyGyroMag-min()" "12" -0.729921787384375 "subject"
"tBodyGyroMag-sma()" "12" -0.63166805889875 "subject"
"tBodyGyroMag-energy()" "12" -0.8720831868 "subject"
"tBodyGyroMag-iqr()" "12" -0.672906425253125 "subject"
"tBodyGyroMag-entropy()" "12" 0.416256873925 "subject"
"tBodyGyroMag-arCoeff()1" "12" 0.00801695636496875 "subject"
"tBodyGyroMag-arCoeff()2" "12" -0.127753820909031 "subject"
"tBodyGyroMag-arCoeff()3" "12" 0.182147115433969 "subject"
"tBodyGyroMag-arCoeff()4" "12" -0.08442260098 "subject"
"tBodyGyroJerkMag-mean()" "12" -0.77729447821875 "subject"
"tBodyGyroJerkMag-std()" "12" -0.7863865328125 "subject"
"tBodyGyroJerkMag-mad()" "12" -0.798684895933656 "subject"
"tBodyGyroJerkMag-max()" "12" -0.79622100425 "subject"
"tBodyGyroJerkMag-min()" "12" -0.81383258668125 "subject"
"tBodyGyroJerkMag-sma()" "12" -0.77729447821875 "subject"
"tBodyGyroJerkMag-energy()" "12" -0.9476823510625 "subject"
"tBodyGyroJerkMag-iqr()" "12" -0.81149376175 "subject"
"tBodyGyroJerkMag-entropy()" "12" 0.262401518791562 "subject"
"tBodyGyroJerkMag-arCoeff()1" "12" 0.272156429628372 "subject"
"tBodyGyroJerkMag-arCoeff()2" "12" -0.245262315584375 "subject"
"tBodyGyroJerkMag-arCoeff()3" "12" -0.0729843335815625 "subject"
"tBodyGyroJerkMag-arCoeff()4" "12" -0.0323395496842188 "subject"
"fBodyAcc-mean()-X" "12" -0.578920210879375 "subject"
"fBodyAcc-mean()-Y" "12" -0.523287078731563 "subject"
"fBodyAcc-mean()-Z" "12" -0.7266403145 "subject"
"fBodyAcc-std()-X" "12" -0.586922577889687 "subject"
"fBodyAcc-std()-Y" "12" -0.553076639139062 "subject"
"fBodyAcc-std()-Z" "12" -0.709983235125 "subject"
"fBodyAcc-mad()-X" "12" -0.552274146675331 "subject"
"fBodyAcc-mad()-Y" "12" -0.523082602886219 "subject"
"fBodyAcc-mad()-Z" "12" -0.70984444896875 "subject"
"fBodyAcc-max()-X" "12" -0.6552228479925 "subject"
"fBodyAcc-max()-Y" "12" -0.693338788515625 "subject"
"fBodyAcc-max()-Z" "12" -0.727323247375 "subject"
"fBodyAcc-min()-X" "12" -0.841548807652656 "subject"
"fBodyAcc-min()-Y" "12" -0.8860801858125 "subject"
"fBodyAcc-min()-Z" "12" -0.93442834421875 "subject"
"fBodyAcc-sma()" "12" -0.549322564515125 "subject"
"fBodyAcc-energy()-X" "12" -0.817543554615625 "subject"
"fBodyAcc-energy()-Y" "12" -0.771911941996875 "subject"
